0,1
75.96466064453125,150.368408203125
149.1449737548828,75.25286865234375
150.0602264404297,76.54962158203125
150.0324249267578,78.36514282226562
75.65641021728516,150.0962677001953
152.16903686523438,76.08451843261719
75.7636947631836,150.0418243408203
149.47378540039062,75.49943542480469
77.56439971923828,148.94139099121094
150.45875549316406,76.05697631835938
77.3231201171875,149.13473510742188
150.707763671875,75.18319702148438
75.65897369384766,151.77186584472656
149.59518432617188,75.6281509399414
150.73167419433594,76.63783264160156
